destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,indeks_investasi,skor_popularitas,foto_per_ulasan,log_ulasan,indeks_investasi_clipped,indeks_investasi_clipped_scaled,saingan_radius_1km_scaled,total_demand_area_scaled,skor_popularitas_scaled,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,koef_jarak_ke_pusat_km,koef_saingan_radius_1km,koef_foto_per_ulasan,koef_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,r2_lokal,model_dipakai,competition_score,accessibility_score,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,rekomendasi_investasi,cluster_label,market_segment
Labuan Bajo,Losbaba Komodo Villa,Villa/Vacation Rental,"Losbaba wejang asi desa batu cermin, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86752, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.476637634176928,119.90753225541286,58.0,4.9,14.0,57,Villa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3vstEJ2bqLVtC0sI32LeJD56Ok6UCwWhVbrFk1_wqnF2UPLqTDBWLAGfJdMfvtgsb99JaHyjaNPcseOOr6cp5nheUCBl3hGS1ZvgBnYrbKiTxamlUh2JnYAio25VRauP9EXf3jGZkQZj3=w408-h306-k-no,https://losbabakomodovilla.com/,https://www.google.com/maps/search/?api=1&query=Losbaba%20Komodo%20Villa&query_place_id=ChIJ3Tl-1QaKQaMR17MLf9n-4ec,https://www.google.com/maps/search/?api=1&query=Losbaba%20Komodo%20Villa&query_place_id=ChIJ3Tl-1QaKQaMR17MLf9n-4ec,0,4.121382441469158,29,249.0,0,1,8.3,13.26944598540083,3.8,2.70805020110221,8.3,0.0302993429058165,0.1676300578034682,0.0106986336684712,0.3039362479694417,0.4625224102363904,Mama Komodo Bed & Breakfast,139,0,Red Ocean (Padat/Jenuh),0.0880562803750898,-0.0896996412857555,-0.5933504558734772,0.1293213985989417,0.4435310388984024,0.2133782005698687,GWR (Lokal),16.76300578034682,88.2188446473474,32.72822523391453,79.0,98.74087443223578,92.66666666666669,95.70377054945124,57.76988960983598,Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,Paradise Garage,Villa/Vacation Rental,"Jl. Elang Barat No.2, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86711, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.483009257297535,119.88174929609973,384.0,4.9,70.0,282,Villa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfZ-D6P6G0XqDYc6q0h0j0MEaH_bXj9rv54ZSSjEPhaqHp6-5CifzWbSqwFweBGpNSfzJ7d-WMo7Iz0gF0MPTV4Tj2-C6Kg2UjrKM3lyIxDrJemkcwNFp8fI2izUMrpgKouY0I=w408-h545-k-no,https://www.anyarestate.com/komodo/paradise-garage/,https://www.google.com/maps/search/?api=1&query=Paradise%20Garage&query_place_id=ChIJhcYgcBFltC0R6Attyn50ta0,https://www.google.com/maps/search/?api=1&query=Paradise%20Garage&query_place_id=ChIJhcYgcBFltC0R6Attyn50ta0,0,1.4947184580357795,61,12714.0,0,1,205.06451612903223,20.887131397502447,3.971830985915493,4.262679877041316,205.06451612903223,0.748592782169746,0.3526011560693641,0.5462748130961588,0.4784190956266099,0.3566287995694566,Le Bajo Flores,147,0,Red Ocean (Padat/Jenuh),-0.7891806420403459,-0.6655012520004763,-1.0222064850608277,-0.7234214936974457,-0.5291522276097893,0.2469893075231398,GWR (Lokal),35.26011560693642,95.72728068489572,51.51675070835133,79.0,99.02914879408878,98.0,98.5145743970444,65.78051717873936,Sangat Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,Crowne Plaza Labuan Bajo by IHG,Hotel,"Jl. Yohanis Sahadun, RT.019/RW.004, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86554, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.483252980377284,119.8854833611704,97.0,4.8,72.0,311,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9Q8dAp8caU3MwGcl4CiL56vXpz3DthFuiJuuTLWgJQjxdEPf6xrDDdvOtfagUUC72fz1GMzfyMKbnMVvmzGKSSXHXwPyszi4u7KqILxBeq9aUNqv24yOCJzdQzZASUtyP-U0tZnT5Ckya=w426-h240-k-no,https://www.ihg.com/crowneplaza/hotels/us/en/flores/lbjlb/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-ID-_-LBJLB,https://www.google.com/maps/search/?api=1&query=Crowne%20Plaza%20Labuan%20Bajo%20by%20IHG&query_place_id=ChIJSULWJz1ltC0RPOM2LQTmElM,https://www.google.com/maps/search/?api=1&query=Crowne%20Plaza%20Labuan%20Bajo%20by%20IHG&query_place_id=ChIJSULWJz1ltC0RPOM2LQTmElM,0,1.723953053547389,55,9024.0,0,0,161.14285714285714,20.59420531751228,4.260273972602739,4.290459441148391,161.14285714285714,0.5882557452282451,0.3179190751445087,0.3877287960814642,0.4717096328666302,0.396252592779048,Paket Wisata Labuan Bajo - Sunrise Indonesia,146,0,Red Ocean (Padat/Jenuh),-1.139248313464755,-0.5652532219346373,-0.8940116484385898,-0.6125486855439478,-1.7532721697096378,0.2636533075171295,GWR (Lokal),31.79190751445087,95.07200337921525,51.8524814974727,48.0,98.92128087241014,97.33333333333334,98.12730710287174,66.01439465424856,Sangat Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,Kasaruga Private Homestay,Guest House/Homestay,"GWF2+24J, Jl. Raimundus Rambu Gang Batu Permata, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.477553632802447,119.90029789464931,51.0,3.0,2.0,3,Homestay,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_pc8_s5gXZR15PKhwJNI2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.335&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Kasaruga%20Private%20Homestay&query_place_id=ChIJl3esYwBltC0RzKJ5oSrQm8U,https://www.google.com/maps/search/?api=1&query=Kasaruga%20Private%20Homestay&query_place_id=ChIJl3esYwBltC0RzKJ5oSrQm8U,0,3.387653038223703,47,373.0,0,0,7.770833333333333,3.295836866004329,1.0,1.0986122886681098,7.770833333333333,0.0283676076904356,0.2716763005780346,0.0160264673025693,0.0754910410031304,0.2367567750662425,Mirror Stone Cave,141,0,Red Ocean (Padat/Jenuh),-0.4640669517795244,-0.1931367265537073,-0.6222448423974118,0.0139724938011407,-0.4004646810707836,0.2227976979377968,GWR (Lokal),27.167630057803464,90.3162428406008,13.277313106545009,30.0,99.35547661641962,94.0,96.6777383082098,49.66073229742076,Perlu Kajian,1,Strategic Hotspot (High Density)
Labuan Bajo,La Cecile Komodo Hotel and Cafe,Hotel,"Jalan Golo No.Silatey, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.488375649178325,119.88011981724664,50.0,4.5,1546.0,5702,3-star hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjJlSgavfxfzldnwUgxE1f4GFH19dyQqZ0csAfl36Z199CgOCE423K8JINTwroHSR-nbVsW5a2vP3u84CseOZMMjB8uB4-PxkDZKxOXdCFkT9Kj3mY4Jpy2UG2Tjh6a-yuQYwlww=w408-h272-k-no,https://lacecilekomodo.com/,https://www.google.com/maps/search/?api=1&query=La%20Cecile%20Komodo%20Hotel%20and%20Cafe&query_place_id=ChIJLwKFlX9mtC0RHPvHzhvrCGE,https://www.google.com/maps/search/?api=1&query=La%20Cecile%20Komodo%20Hotel%20and%20Cafe&query_place_id=ChIJLwKFlX9mtC0RHPvHzhvrCGE,0,0.9056950766304503,133,18360.0,0,0,137.01492537313433,33.048327827578795,3.685843568196509,7.344072850573066,137.01492537313433,0.5001761695295733,0.7687861271676301,0.7888631090487238,0.7569709219683727,0.2576286870853029,Pesona Bali,149,0,Red Ocean (Padat/Jenuh),-0.4395668953876458,-0.812583927230888,-1.089701443428075,-0.8896991800048187,0.7207441660409319,0.2423455443158136,GWR (Lokal),76.878612716763,97.41103026679748,88.75702167190369,45.0,99.2986569737608,99.33333333333334,99.31599515354708,77.09195199650881,Sangat Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,Tety's Villa (Charming Wooden House),Villa/Vacation Rental,"Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.477333622875292,119.90271143544304,19.0,5.0,9.0,49,Villa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnyypcVQAXwqreuQs7bgHX1n5zDa0PclDV-jJdBYM_5mqv5lVFgvVpT1hCvfRiG9HwXqlNAlwQM9NujY4eQQjw8fAzETX9jbTkg5BClZf2JAlQv2HbqGH6R0BCHdGknhyAz7f6=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Tety's%20Villa%20(Charming%20Wooden%20House)&query_place_id=ChIJjUWIJABltC0Rl-p-AYxjw10,https://www.google.com/maps/search/?api=1&query=Tety's%20Villa%20(Charming%20Wooden%20House)&query_place_id=ChIJjUWIJABltC0Rl-p-AYxjw10,0,3.6238495706746137,38,258.0,0,1,6.615384615384615,11.51292546497023,4.9,2.302585092994046,6.615384615384615,0.0241496152910122,0.2196531791907514,0.0110853312709461,0.263703200029959,0.1027000598747666,Mama Komodo Bed & Breakfast,141,0,Red Ocean (Padat/Jenuh),-0.1152241028726753,-0.171384255560064,-0.6103001534993904,0.0889175228548817,0.2785405258041977,0.2151472450970538,GWR (Lokal),21.965317919075144,89.64106452796402,27.827964013773045,80.0,99.72041944706388,94.0,96.86020972353194,55.92092963625409,Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,Waecicu Eden Beach Hotel,Hotel,"Pantai Waecicu, Kampung Ujung, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86754, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.455001628311203,119.86903440482752,48.0,3.8,183.0,618,Hotel,https://photos.hotelbeds.com/giata/original/68/689248/689248a_hb_a_003.jpg,http://waecicu.com/,https://www.google.com/maps/search/?api=1&query=Waecicu%20Eden%20Beach%20Hotel&query_place_id=ChIJ5b1mxhxmtC0RLrfLj-M1Xfk,https://www.google.com/maps/search/?api=1&query=Waecicu%20Eden%20Beach%20Hotel&query_place_id=ChIJ5b1mxhxmtC0RLrfLj-M1Xfk,0,4.437094225985822,21,3385.0,1,0,153.86363636363637,19.816755878914144,3.358695652173913,5.214935757608986,153.86363636363637,0.5616827805924914,0.1213872832369942,0.1454412649308241,0.4539021776334999,0.2471991988020851,Plataran Atlantis On The Rock,106,0,Red Ocean (Padat/Jenuh),-0.7704839582344951,-1.1130254843997296,-0.3927804762892577,-1.1816212354797386,0.3131553236298555,0.3154427778376636,GWR (Lokal),12.13872832369942,87.31636844357918,63.02526887646118,58.0,99.32704918798756,70.66666666666667,84.99685792732711,66.9585657851285,Sangat Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,Sylvia Beach Villa,Hotel,"GVQF+356 Waecicu Beach, Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara 86554, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.462328157526676,119.87290359857286,123.0,4.0,125.0,531,Hotel,https://photos.hotelbeds.com/giata/original/68/684934/684934a_hb_a_008.jpg,,https://www.google.com/maps/search/?api=1&query=Sylvia%20Beach%20Villa&query_place_id=ChIJGRs18AVmtC0RFdTw4lM5jgw,https://www.google.com/maps/search/?api=1&query=Sylvia%20Beach%20Villa&query_place_id=ChIJGRs18AVmtC0RFdTw4lM5jgw,0,3.582483424226775,26,7900.0,1,0,292.5925925925926,19.345127627805912,4.214285714285714,4.836281906951478,273.9333333333331,1.0,0.1502890173410404,0.3394345621723811,0.4430995471969365,0.1984362805622931,Pantai Waecicu,121,0,Red Ocean (Padat/Jenuh),-0.3638400756453196,-0.914596044559054,-0.4966568983429353,-1.2706439616450906,0.5075233373233735,0.2990130559750815,GWR (Lokal),15.028901734104046,89.75931150080957,58.44903594512041,60.0,99.45979656574842,80.66666666666667,90.06323161620755,66.84755598966194,Sangat Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,Waecicu Beach Inn,Hotel,"Pantai Waecicu, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.463835080240754,119.87223293107432,11.0,3.7,458.0,1129,2-star hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d5/48/4b/photo5jpg.jpg?w=1900&h=1400&s=1,,https://www.google.com/maps/search/?api=1&query=Waecicu%20Beach%20Inn&query_place_id=ChIJ1SJuIyZktC0RKdHdyf1-tLY,https://www.google.com/maps/search/?api=1&query=Waecicu%20Beach%20Inn&query_place_id=ChIJ1SJuIyZktC0RKdHdyf1-tLY,0,3.421506569585832,14,7828.0,1,1,521.8666666666667,22.677485777224017,2.4596949891067537,6.129050210060545,273.9333333333331,1.0,0.0809248554913294,0.3363409813525823,0.5194271070618208,0.0173304736490434,Pantai Waecicu,124,0,Red Ocean (Padat/Jenuh),-0.3578972397409179,-0.8954852716479591,-0.4983033227932412,-1.2338787670400773,0.4968808936807058,0.2941202423746754,GWR (Lokal),8.092485549132949,90.2194710127306,74.07282762453549,87.0,99.95282122122076,82.66666666666667,91.30974394394372,74.25669988063014,Sangat Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,Elang Hillside Bamboo Villa,Hotel,"Jl. Elang Barat No.1, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.483198923037014,119.88284485555658,138.0,4.7,128.0,460,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2rugilfmMn39WbAaqo9Pos2KkW_uf0MdwKrESCqBreFn6YPHWqCWPyr-tFlv5pbMk5AXfTU1GPJFi5zXeSnQEPgZUei_zkFVuJ5XFghRGm8dr2xEY83k5lz2arDLXCsRMqESy=w408-h306-k-no,https://elangvillas.com/,https://www.google.com/maps/search/?api=1&query=Elang%20Hillside%20Bamboo%20Villa&query_place_id=ChIJsRgSN6RltC0RewkC_1rOf5o,https://www.google.com/maps/search/?api=1&query=Elang%20Hillside%20Bamboo%20Villa&query_place_id=ChIJsRgSN6RltC0RewkC_1rOf5o,0,1.5439310304166485,62,12163.0,1,0,193.06349206349208,22.841118300499858,3.565891472868217,4.859812404361672,193.06349206349208,0.7047827648947149,0.3583815028901734,0.5226003265446421,0.5231751049228429,0.1216696977575992,Paradise Garage,146,0,Red Ocean (Padat/Jenuh),-0.8837904888915508,-0.6302709398768702,-0.9939514703908856,-0.689552409408475,-0.9497325706924992,0.2516697016126893,GWR (Lokal),35.83815028901734,95.58660435389356,58.73341450604717,67.0,99.66877836861909,97.33333333333334,98.5010558509762,68.57718839958869,Sangat Direkomendasikan,1,Strategic Hotspot (High Density)
Labuan Bajo,Kaliwatu at Labuan Bajo,Hotel,"Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.47243694351231,119.90173799480894,,4.8,23.0,79,Resort hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHU_hN-IJLExvipARokxXK9xeB6wlGq0GU3Mqn8ha7uZk-P8paes586QZm6GCCJFHACehdh1lcd1nzXVSRnOMchjukrsFi57_hQ4XZCaRZAZOfu-5FrSu_30TrgiI2vZTUwgWwweRRQj3j5=w408-h272-k-no,http://www.kaliwaturesidence.com/,https://www.google.com/maps/search/?api=1&query=Kaliwatu%20at%20Labuan%20Bajo&query_place_id=ChIJsXJv2BNltC0RewNrzpotJbE,https://www.google.com/maps/search/?api=1&query=Kaliwatu%20at%20Labuan%20Bajo&query_place_id=ChIJsXJv2BNltC0RewNrzpotJbE,0,3.852551373583091,34,850.0,0,1,24.285714285714285,15.25465838567014,3.2916666666666665,3.1780538303479458,24.285714285714285,0.088655564440427,0.1965317919075144,0.0365214402337372,0.3494074763104067,0.3161174689595141,Mawatu at Labuan Bajo,139,0,Red Ocean (Padat/Jenuh),-0.3504320837416854,-0.3462264348960841,-0.606483095070005,0.0087277871034799,0.1730679734753003,0.2254438734248328,GWR (Lokal),19.653179190751445,88.98731023368018,38.40846876575558,78.0,99.13943286038744,92.66666666666669,95.90304976352706,59.96644656302124,Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,EduTel,Hotel,"Kompleks SMKN 1, Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara 86554, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.472946557763004,119.8909493061056,,4.5,6.0,16,2-star hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaTv4Nxd9dlf1GEH85vhASl6g3h6aOFFf75M-D1QIdtEKDqpsoaVKetqObDXqZbTUtAVfdQOWvknrrM8I5DUYNcwGfh9Vk4WPj_qnLjfFMQ5i73p4OTRWzMgpumy3t7Kl_r3MJ=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=EduTel&query_place_id=ChIJVdHB4NxltC0RNP6Q_p1Qhro,https://www.google.com/maps/search/?api=1&query=EduTel&query_place_id=ChIJVdHB4NxltC0RNP6Q_p1Qhro,0,2.9890577209950178,8,68.0,0,0,7.555555555555555,8.75659567074891,2.2857142857142856,1.9459101490553128,7.555555555555555,0.0275817311592439,0.0462427745664739,0.0029217152186989,0.2005695517417252,1.0702894092042567,Pantai Klumpang,141,0,Red Ocean (Padat/Jenuh),-1.488653570182743,-0.3965903545963304,-0.6240479573894605,-0.3505434329640215,-2.2100342143233167,0.2716865092657549,GWR (Lokal),4.624277456647398,91.4556453158142,23.51735784562687,45.0,97.0863492660873,94.0,95.54317463304363,55.89859684566194,Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,Ver Houven Resort,Hotel,"GVMX+F47, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.466342624717953,119.89778270397532,,4.4,12.0,60,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4ItFcyVHP9HzXaTZbVBdaIKRBnxzFf8EnZOaLZYfKNojrmd6uH4zfqp3eF8OgLvIIq8Rx44uVsnMGWg6wRPwxSWbkK3SLCCkbxExvvLR7f4dh7PI6Kl919BNGubwJAQmhcR_olg=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Ver%20Houven%20Resort&query_place_id=ChIJY4wLdulltC0RTMwNsRQlBck,https://www.google.com/maps/search/?api=1&query=Ver%20Houven%20Resort&query_place_id=ChIJY4wLdulltC0RTMwNsRQlBck,0,4.031261659108501,9,669.0,0,0,66.9,11.285777172830764,4.615384615384615,2.5649493574615367,66.9,0.2442200048673645,0.0520231213872832,0.0287445217839649,0.2585003754567633,0.5281055579714082,Mawatu at Labuan Bajo,138,0,Red Ocean (Padat/Jenuh),-0.7810963010472352,-0.5983911480318607,-0.596944599182063,-0.1755570679410925,-0.2436541751775123,0.2465445961349407,GWR (Lokal),5.202312138728324,88.47645891939612,30.99877552137636,44.00000000000001,98.56233731424965,92.0,95.28116865712482,58.15892137569439,Direkomendasikan,2,Tourism Hub / Market Leader
Labuan Bajo,ELVIA JAYA HOMESTAY,Hotel,"GVJV+9VV, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.469465147481863,119.89436311417316,,5.0,2.0,7,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDXN7ey1dwvcTPrz_HEFEqocwUTnlr3o4bijAU5HleELWVmOUiyZJmMdhXPE8Q_EqGKjoRNDQoBF1G2ms2S6-JzTahC_zgLrZpa0lvtRclz0n5CTV4QbOfJSjurkf7o6fllTIp8Ls3_io=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=ELVIA%20JAYA%20HOMESTAY&query_place_id=ChIJsXHdaABltC0RYbW20K6CFzQ,https://www.google.com/maps/search/?api=1&query=ELVIA%20JAYA%20HOMESTAY&query_place_id=ChIJsXHdaABltC0RYbW20K6CFzQ,0,3.526027486179525,10,685.0,0,0,62.27272727272727,5.493061443340549,2.333333333333333,1.0986122886681098,62.27272727272727,0.2273280382309345,0.0578034682080924,0.0294319841883646,0.1258184016718841,0.7567686514693186,Mawatu at Labuan Bajo,141,0,Red Ocean (Padat/Jenuh),-1.1673211536081205,-0.4055420329120766,-0.609894078882955,-0.2237715505363837,-1.5709851469250244,0.2552344323052418,GWR (Lokal),5.780346820809249,89.92069331532454,13.277313106545009,50.0,97.93984737418351,94.0,95.96992368709176,51.50800632972951,Perlu Kajian,2,Tourism Hub / Market Leader
Labuan Bajo,Villa Veronica Labuan Bajo,Villa/Vacation Rental,"Jl.Verhouven, Klumpang, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.465376043827245,119.89642416858456,,5.0,2.0,55,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsiV-NOWpJQ6XRYn-GAD3VSeNF4f_jji08xtcamrUyUXdAYngiTlZMtGq0yRUjIUxPOZHFwtboySGpQDqqHnKt1lK7MElZ6EhdMPW-cM3MKRmUo2rW78cB29Z1W6-dvFN3K3uRuXZd_Jjn=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Villa%20Veronica%20Labuan%20Bajo&query_place_id=ChIJb7HOm85ltC0Ron6EmsY0h_w,https://www.google.com/maps/search/?api=1&query=Villa%20Veronica%20Labuan%20Bajo&query_place_id=ChIJb7HOm85ltC0Ron6EmsY0h_w,0,4.025730489483949,9,679.0,0,1,67.9,5.493061443340549,18.33333333333333,1.0986122886681098,67.9,0.2478705281090291,0.0520231213872832,0.0291741857867147,0.1258184016718841,0.7031834731732647,Pantai Klumpang,135,0,Red Ocean (Padat/Jenuh),-0.8654071744589622,-0.6830851692079583,-0.5888412981762451,-0.2245227239015877,-0.1817466907782247,0.2546834340548581,GWR (Lokal),5.202312138728324,88.49227001422999,13.277313106545009,80.0,98.08572239894455,90.0,94.04286119947228,50.702006391432846,Perlu Kajian,2,Tourism Hub / Market Leader
Labuan Bajo,AGNES Inn,Hotel,"AGNES INN, Jl. Bukit Cinta, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86757, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.468942690774103,119.89048692390313,,0.0,0.0,3,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETGDXpQvy39h9PmeqPcY3FpeTOfNRxtfqGlfUtVSj2M2PBaXesizmm3uJH24MBBLrxFX1O81W29E-Iu5n_x-3iNPu-3m6GFhybA4QgI5ZW1VawgEMxhlbmGbYz7jarG6QH_fA1HI5pLRsU=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=AGNES%20Inn&query_place_id=ChIJ8QYWRxxltC0RBtSO0RL76vk,https://www.google.com/maps/search/?api=1&query=AGNES%20Inn&query_place_id=ChIJ8QYWRxxltC0RBtSO0RL76vk,0,3.3298151404314766,9,664.0,0,0,66.4,0.0,3.0,0.0,66.4,0.2423947432465322,0.0520231213872832,0.02852968978259,0.0,0.6238061914550578,Pantai Klumpang,141,0,Red Ocean (Padat/Jenuh),-1.19471218713171,-0.7201594538557639,-0.5885853521804636,-0.4073632281054713,-0.5963370965360422,0.2683757800759799,GWR (Lokal),5.202312138728324,90.4815750486252,0.0,0.0,98.30181131204162,94.0,96.1509056560208,46.42135549265845,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,Gonsa,Hotel,"Wily home+843, Jln.Raymundus Rambu No.1, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.471702809935774,119.89277850603412,,0.0,0.0,1,Tidak Ada Data,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JXXaXvITlc9mgju5ypkkZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.80725&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Gonsa&query_place_id=ChIJB2vHHTdltC0RTC7gYOOqNCE,https://www.google.com/maps/search/?api=1&query=Gonsa&query_place_id=ChIJB2vHHTdltC0RTC7gYOOqNCE,0,3.222346607748275,11,707.0,0,0,58.91666666666666,0.0,1.0,0.0,58.91666666666666,0.2150766609880751,0.0635838150289017,0.0303772449944143,0.0,0.958115004368194,Mawatu at Labuan Bajo,141,0,Red Ocean (Padat/Jenuh),-1.402136573373886,-0.3311830768553442,-0.6197594279602973,-0.2782258165607639,-2.27797705598816,0.264030820248453,GWR (Lokal),6.358381502890173,90.78877863796528,0.0,0.0,97.3917218449114,94.0,95.6958609224557,46.23067585404074,Perlu Kajian,0,Isolated Eco-Tourism
Labuan Bajo,EZE & SHA,Hostel & Other,"Jln Verhouven No.168, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86763, Indonesia",West Manggarai Regency,East Nusa Tenggara,-8.468205443019817,119.8953138018366,,4.8,23.0,226,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_N-KpkEPs5a65jSJNR_hrphgZriFc8RjPnSo5m1k2aOHv-ku7ddOiiyBneBGLt8DhHh50_hx3xGwEAOZqqrVnHkk0U21KK4Mj13LXkKiIzNEFBPdKhJuBsYYoDXgpRTdObLwH=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=EZE%20%26%20SHA&query_place_id=ChIJ00Amv6VltC0Rj7GHbMe63D0,https://www.google.com/maps/search/?api=1&query=EZE%20%26%20SHA&query_place_id=ChIJ00Amv6VltC0Rj7GHbMe63D0,0,3.700713732404141,10,664.0,0,0,60.36363636363637,15.25465838567014,9.416666666666666,3.1780538303479458,60.36363636363637,0.2203588574968474,0.0578034682080924,0.02852968978259,0.3494074763104067,0.6688859715726403,Mawatu at Labuan Bajo,138,0,Red Ocean (Padat/Jenuh),-0.9889629372661292,-0.5152249220745813,-0.6025756232609201,-0.206345509119869,-0.8699282989250392,0.2517534221980934,GWR (Lokal),5.780346820809249,89.42134489668803,38.40846876575558,48.0,98.179090547644,92.0,95.089545273822,61.19648538570552,Direkomendasikan,2,Tourism Hub / Market Leader
