destinasi;nama_hotel;jenis;alamat;kota;provinsi;latitude;longitude;harga;rating;jumlah_ulasan;jumlah_foto;kasta_bintang;foto_url;website;maps_url;google_maps_link;fasilitas_sarapan;jarak_ke_pusat_km;saingan_radius_1km;total_demand_area;is_nature_view;is_premium;log_ulasan;rating_norm;log_ulasan_x_rating;indeks_investasi;skor_popularitas;foto_per_ulasan;indeks_investasi_clipped;jarak_ke_atraksi_terdekat_km;nama_atraksi_terdekat;jumlah_atraksi_radius_5km;klaster_dbscan;status_ocean;koef_jarak_ke_pusat_km;koef_saingan_radius_1km;koef_foto_per_ulasan;koef_jarak_ke_atraksi_terdekat_km;koef_jumlah_atraksi_radius_5km;r2_lokal;model_dipakai;competition_score;accessibility_score;demand_score;quality_score;jarak_atraksi_score;kepadatan_atraksi_score;ecosystem_score;opportunity_score;rekomendasi_investasi;cluster_label;market_segment;Segmen;Tema_Nama
Labuan Bajo;Losbaba Komodo Villa;Villa/Vacation Rental;Losbaba wejang asi desa batu cermin, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86752, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.476637634;119.9075323;58;4.9;14;57;Villa;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3vstEJ2bqLVtC0sI32LeJD56Ok6UCwWhVbrFk1_wqnF2UPLqTDBWLAGfJdMfvtgsb99JaHyjaNPcseOOr6cp5nheUCBl3hGS1ZvgBnYrbKiTxamlUh2JnYAio25VRauP9EXf3jGZkQZj3=w408-h306-k-no;https://losbabakomodovilla.com/;https://www.google.com/maps/search/?api=1&query=Losbaba%20Komodo%20Villa&query_place_id=ChIJ3Tl-1QaKQaMR17MLf9n-4ec;https://www.google.com/maps/search/?api=1&query=Losbaba%20Komodo%20Villa&query_place_id=ChIJ3Tl-1QaKQaMR17MLf9n-4ec;0;4.121382441;29;249;0;1;2.708050201;0.98;2.600811413;8.3;13.26944599;3.8;8.3;0.46252241;Mama Komodo Bed & Breakfast;124;0;Red Ocean (Padat/Jenuh);0.005578807;-0.149482071;-0.52420251;0.011734861;0.262727831;0.212723643;GWR (Lokal);16.76300578;28.1518878;35.57286952;79;78.6118119;88.54166666;83.57673928;43.25624657;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Labuan Bajo;Paradise Garage;Villa/Vacation Rental;Jl. Elang Barat No.2, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86711, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.483009257;119.8817493;384;4.9;70;282;Villa;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfZ-D6P6G0XqDYc6q0h0j0MEaH_bXj9rv54ZSSjEPhaqHp6-5CifzWbSqwFweBGpNSfzJ7d-WMo7Iz0gF0MPTV4Tj2-C6Kg2UjrKM3lyIxDrJemkcwNFp8fI2izUMrpgKouY0I=w408-h545-k-no;https://www.anyarestate.com/komodo/paradise-garage/;https://www.google.com/maps/search/?api=1&query=Paradise%20Garage&query_place_id=ChIJhcYgcBFltC0R6Attyn50ta0;https://www.google.com/maps/search/?api=1&query=Paradise%20Garage&query_place_id=ChIJhcYgcBFltC0R6Attyn50ta0;0;1.494718458;61;12714;0;1;4.262679877;0.98;4.093877754;205.0645161;20.8871314;3.971830986;205.0645161;0;Paradise Garage;132;0;Red Ocean (Padat/Jenuh);-0.485497525;-0.600179897;-0.753112774;-0.551876682;-0.119825533;0.246445938;GWR (Lokal);35.2601156;73.94255423;55.99444021;79;100;96.87499999;98.43749999;63.19152537;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Labuan Bajo;Crowne Plaza Labuan Bajo by IHG;Hotel;Jl. Yohanis Sahadun, RT.019/RW.004, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86554, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.48325298;119.8854834;97;4.8;72;311;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9Q8dAp8caU3MwGcl4CiL56vXpz3DthFuiJuuTLWgJQjxdEPf6xrDDdvOtfagUUC72fz1GMzfyMKbnMVvmzGKSSXHXwPyszi4u7KqILxBeq9aUNqv24yOCJzdQzZASUtyP-U0tZnT5Ckya=w426-h240-k-no;https://www.ihg.com/crowneplaza/hotels/us/en/flores/lbjlb/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-ID-_-LBJLB;https://www.google.com/maps/search/?api=1&query=Crowne%20Plaza%20Labuan%20Bajo%20by%20IHG&query_place_id=ChIJSULWJz1ltC0RPOM2LQTmElM;https://www.google.com/maps/search/?api=1&query=Crowne%20Plaza%20Labuan%20Bajo%20by%20IHG&query_place_id=ChIJSULWJz1ltC0RPOM2LQTmElM;0;1.723953054;55;9024;0;0;4.290459441;0.96;3.954087421;161.1428571;20.59420532;4.260273973;161.1428571;0.396252593;Paket Wisata Labuan Bajo - Sunrise Indonesia;131;0;Red Ocean (Padat/Jenuh);-0.713190651;-0.585035484;-0.719336389;-0.445031374;-0.400761599;0.267354453;GWR (Lokal);31.79190751;69.94630462;54.08244335;48;81.67629329;95.83333332;88.75481331;59.0694915;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Kasaruga Private Homestay;Guest House/Homestay;GWF2+24J, Jl. Raimundus Rambu Gang Batu Permata, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.477553633;119.9002979;51;3;2;3;Homestay;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_pc8_s5gXZR15PKhwJNI2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.335&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Kasaruga%20Private%20Homestay&query_place_id=ChIJl3esYwBltC0RzKJ5oSrQm8U;https://www.google.com/maps/search/?api=1&query=Kasaruga%20Private%20Homestay&query_place_id=ChIJl3esYwBltC0RzKJ5oSrQm8U;0;3.387653038;47;373;0;0;1.098612289;0.6;0.395500424;7.770833333;3.295836866;1;7.770833333;0.236756775;Mirror Stone Cave;126;0;Red Ocean (Padat/Jenuh);-0.408394495;-0.26601485;-0.534060698;-0.061982306;-0.171686796;0.224828333;GWR (Lokal);27.16763006;40.94300176;5.409498322;30;89.05177711;90.62499999;89.83838855;34.58715324;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;La Cecile Komodo Hotel and Cafe;Hotel;Jalan Golo No.Silatey, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.488375649;119.8801198;50;4.5;1546;5702;3-star hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjJlSgavfxfzldnwUgxE1f4GFH19dyQqZ0csAfl36Z199CgOCE423K8JINTwroHSR-nbVsW5a2vP3u84CseOZMMjB8uB4-PxkDZKxOXdCFkT9Kj3mY4Jpy2UG2Tjh6a-yuQYwlww=w408-h272-k-no;https://lacecilekomodo.com/;https://www.google.com/maps/search/?api=1&query=La%20Cecile%20Komodo%20Hotel%20and%20Cafe&query_place_id=ChIJLwKFlX9mtC0RHPvHzhvrCGE;https://www.google.com/maps/search/?api=1&query=La%20Cecile%20Komodo%20Hotel%20and%20Cafe&query_place_id=ChIJLwKFlX9mtC0RHPvHzhvrCGE;0;0.905695077;133;18360;0;0;7.344072851;0.9;5.948699009;137.0149254;33.04832783;3.685843568;137.0149254;0.257628687;Pesona Bali;134;0;Red Ocean (Padat/Jenuh);-0.347659173;-0.53304628;-0.734989712;-0.593554047;-0.413708184;0.236133111;GWR (Lokal);76.87861271;84.21100628;81.3639515;45;88.08660792;98.95833332;93.52247062;69.75666177;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Tety's Villa (Charming Wooden House);Villa/Vacation Rental;Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.477333623;119.9027114;19;5;9;49;Villa;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnyypcVQAXwqreuQs7bgHX1n5zDa0PclDV-jJdBYM_5mqv5lVFgvVpT1hCvfRiG9HwXqlNAlwQM9NujY4eQQjw8fAzETX9jbTkg5BClZf2JAlQv2HbqGH6R0BCHdGknhyAz7f6=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Tety's%20Villa%20(Charming%20Wooden%20House)&query_place_id=ChIJjUWIJABltC0Rl-p-AYxjw10;https://www.google.com/maps/search/?api=1&query=Tety's%20Villa%20(Charming%20Wooden%20House)&query_place_id=ChIJjUWIJABltC0Rl-p-AYxjw10;0;3.623849571;38;258;0;1;2.302585093;1;2.302585093;6.615384615;11.51292546;4.9;6.615384615;0.10270006;Mama Komodo Bed & Breakfast;126;0;Red Ocean (Padat/Jenuh);-0.191340221;-0.231535861;-0.530881146;-0.015174013;0.134823609;0.217023198;GWR (Lokal);21.96531792;36.82538462;31.49384791;80;95.25089347;90.62499999;92.93794673;45.64746831;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Labuan Bajo;Waecicu Eden Beach Hotel;Hotel;Pantai Waecicu, Kampung Ujung, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86754, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.455001628;119.8690344;48;3.8;183;618;Hotel;https://photos.hotelbeds.com/giata/original/68/689248/689248a_hb_a_003.jpg;http://waecicu.com/;https://www.google.com/maps/search/?api=1&query=Waecicu%20Eden%20Beach%20Hotel&query_place_id=ChIJ5b1mxhxmtC0RLrfLj-M1Xfk;https://www.google.com/maps/search/?api=1&query=Waecicu%20Eden%20Beach%20Hotel&query_place_id=ChIJ5b1mxhxmtC0RLrfLj-M1Xfk;0;4.437094226;21;3385;1;0;5.214935758;0.76;3.012146894;153.8636364;19.81675588;3.358695652;153.8636364;0.247199199;Plataran Atlantis On The Rock;96;0;Red Ocean (Padat/Jenuh);-0.598119066;-0.969626691;-0.33762085;-0.846057769;0.333126591;0.304729046;GWR (Lokal);12.13872832;22.64808027;41.19895348;58;88.56889343;59.37499999;73.97194671;41.98690863;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Labuan Bajo;Sylvia Beach Villa;Hotel;GVQF+356 Waecicu Beach, Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara 86554, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.462328158;119.8729036;123;4;125;531;Hotel;https://photos.hotelbeds.com/giata/original/68/684934/684934a_hb_a_008.jpg;;https://www.google.com/maps/search/?api=1&query=Sylvia%20Beach%20Villa&query_place_id=ChIJGRs18AVmtC0RFdTw4lM5jgw;https://www.google.com/maps/search/?api=1&query=Sylvia%20Beach%20Villa&query_place_id=ChIJGRs18AVmtC0RFdTw4lM5jgw;0;3.582483424;26;7900;1;0;4.836281907;0.8;3.09522042;292.5925926;19.34512763;4.214285714;273.9333333;0.198436281;Pantai Waecicu;109;0;Red Ocean (Padat/Jenuh);-0.427104108;-0.873437013;-0.414449724;-0.866333853;0.405301255;0.289094978;GWR (Lokal);15.02890173;37.54652118;42.33520032;60;90.82381221;72.91666666;81.87023943;47.50156602;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Labuan Bajo;Waecicu Beach Inn;Hotel;Pantai Waecicu, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.46383508;119.8722329;11;3.7;458;1129;2-star hotel;https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d5/48/4b/photo5jpg.jpg?w=1900&h=1400&s=1;;https://www.google.com/maps/search/?api=1&query=Waecicu%20Beach%20Inn&query_place_id=ChIJ1SJuIyZktC0RKdHdyf1-tLY;https://www.google.com/maps/search/?api=1&query=Waecicu%20Beach%20Inn&query_place_id=ChIJ1SJuIyZktC0RKdHdyf1-tLY;0;3.42150657;14;7828;1;1;6.12905021;0.74;3.356267895;521.8666667;22.67748578;2.459694989;273.9333333;0.017330474;Pantai Waecicu;111;0;Red Ocean (Padat/Jenuh);-0.363828549;-0.844784132;-0.41602585;-0.856915154;0.437340003;0.284490067;GWR (Lokal);8.092485549;40.35283272;45.90570439;87;99.19859574;74.99999999;87.09929787;51.75338911;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Mengandung Unsur Alam
Labuan Bajo;Elang Hillside Bamboo Villa;Hotel;Jl. Elang Barat No.1, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.483198923;119.8828449;138;4.7;128;460;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2rugilfmMn39WbAaqo9Pos2KkW_uf0MdwKrESCqBreFn6YPHWqCWPyr-tFlv5pbMk5AXfTU1GPJFi5zXeSnQEPgZUei_zkFVuJ5XFghRGm8dr2xEY83k5lz2arDLXCsRMqESy=w408-h306-k-no;https://elangvillas.com/;https://www.google.com/maps/search/?api=1&query=Elang%20Hillside%20Bamboo%20Villa&query_place_id=ChIJsRgSN6RltC0RewkC_1rOf5o;https://www.google.com/maps/search/?api=1&query=Elang%20Hillside%20Bamboo%20Villa&query_place_id=ChIJsRgSN6RltC0RewkC_1rOf5o;0;1.54393103;62;12163;1;0;4.859812404;0.94;4.29413024;193.0634921;22.8411183;3.565891473;193.0634921;0.121669698;Paradise Garage;131;0;Red Ocean (Padat/Jenuh);-0.538885174;-0.597844262;-0.749379313;-0.526283902;-0.205482838;0.250881756;GWR (Lokal);35.83815029;73.08463083;58.7334145;67;94.37369017;95.83333332;95.10351175;63.05753046;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Labuan Bajo;Kaliwatu at Labuan Bajo;Hotel;Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.472436944;119.901738;;4.8;23;79;Resort hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHU_hN-IJLExvipARokxXK9xeB6wlGq0GU3Mqn8ha7uZk-P8paes586QZm6GCCJFHACehdh1lcd1nzXVSRnOMchjukrsFi57_hQ4XZCaRZAZOfu-5FrSu_30TrgiI2vZTUwgWwweRRQj3j5=w408-h272-k-no;http://www.kaliwaturesidence.com/;https://www.google.com/maps/search/?api=1&query=Kaliwatu%20at%20Labuan%20Bajo&query_place_id=ChIJsXJv2BNltC0RewNrzpotJbE;https://www.google.com/maps/search/?api=1&query=Kaliwatu%20at%20Labuan%20Bajo&query_place_id=ChIJsXJv2BNltC0RewNrzpotJbE;0;3.852551374;34;850;0;1;3.17805383;0.96;2.92889441;24.28571429;15.25465839;3.291666667;24.28571429;0.316117469;Mawatu at Labuan Bajo;124;0;Red Ocean (Padat/Jenuh);-0.384783339;-0.376290998;-0.520710349;-0.072179654;0.054226729;0.226742986;GWR (Lokal);19.65317919;32.8384232;40.06025895;78;85.38194099;88.54166666;86.96180382;46.71501145;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Labuan Bajo;EduTel;Hotel;Kompleks SMKN 1, Labuan Bajo, Komodo, West Manggarai Regency, East Nusa Tenggara 86554, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.472946558;119.8909493;;4.5;6;16;2-star hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaTv4Nxd9dlf1GEH85vhASl6g3h6aOFFf75M-D1QIdtEKDqpsoaVKetqObDXqZbTUtAVfdQOWvknrrM8I5DUYNcwGfh9Vk4WPj_qnLjfFMQ5i73p4OTRWzMgpumy3t7Kl_r3MJ=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=EduTel&query_place_id=ChIJVdHB4NxltC0RNP6Q_p1Qhro;https://www.google.com/maps/search/?api=1&query=EduTel&query_place_id=ChIJVdHB4NxltC0RNP6Q_p1Qhro;0;2.989057721;8;68;0;0;1.945910149;0.9;1.576187221;7.555555556;8.756595671;2.285714286;7.555555556;1.070289409;Pantai Klumpang;126;0;Red Ocean (Padat/Jenuh);-1.095237646;-0.425626896;-0.530125911;-0.302516434;-1.302475245;0.269594724;GWR (Lokal);4.624277456;47.89171896;21.5584652;45;50.5071523;90.62499999;70.56607615;38.90912497;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Ver Houven Resort;Hotel;GVMX+F47, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.466342625;119.8977827;;4.4;12;60;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4ItFcyVHP9HzXaTZbVBdaIKRBnxzFf8EnZOaLZYfKNojrmd6uH4zfqp3eF8OgLvIIq8Rx44uVsnMGWg6wRPwxSWbkK3SLCCkbxExvvLR7f4dh7PI6Kl919BNGubwJAQmhcR_olg=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Ver%20Houven%20Resort&query_place_id=ChIJY4wLdulltC0RTMwNsRQlBck;https://www.google.com/maps/search/?api=1&query=Ver%20Houven%20Resort&query_place_id=ChIJY4wLdulltC0RTMwNsRQlBck;0;4.031261659;9;669;0;0;2.564949357;0.88;1.986296782;66.9;11.28577717;4.615384615;66.9;0.528105558;Mawatu at Labuan Bajo;123;0;Red Ocean (Padat/Jenuh);-0.670846332;-0.576172205;-0.503334743;-0.189060291;-0.090744756;0.245199092;GWR (Lokal);5.202312138;29.72296454;27.16778153;44;75.57908382;87.49999999;81.53954191;40.75333688;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;ELVIA JAYA HOMESTAY;Hotel;GVJV+9VV, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.469465147;119.8943631;;5;2;7;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDXN7ey1dwvcTPrz_HEFEqocwUTnlr3o4bijAU5HleELWVmOUiyZJmMdhXPE8Q_EqGKjoRNDQoBF1G2ms2S6-JzTahC_zgLrZpa0lvtRclz0n5CTV4QbOfJSjurkf7o6fllTIp8Ls3_io=w408-h544-k-no;;https://www.google.com/maps/search/?api=1&query=ELVIA%20JAYA%20HOMESTAY&query_place_id=ChIJsXHdaABltC0RYbW20K6CFzQ;https://www.google.com/maps/search/?api=1&query=ELVIA%20JAYA%20HOMESTAY&query_place_id=ChIJsXHdaABltC0RYbW20K6CFzQ;0;3.526027486;10;685;0;0;1.098612289;1;1.098612289;62.27272727;5.493061443;2.333333333;62.27272727;0.756768651;Mawatu at Labuan Bajo;126;0;Red Ocean (Padat/Jenuh);-0.881041666;-0.496720453;-0.510594182;-0.230920046;-0.666614911;0.253291777;GWR (Lokal);5.78034682;38.53071826;15.02638423;50;65.00513292;90.62499999;77.81506646;36.4831826;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Villa Veronica Labuan Bajo;Villa/Vacation Rental;Jl.Verhouven, Klumpang, Batu Cermin, Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.465376044;119.8964242;;5;2;55;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsiV-NOWpJQ6XRYn-GAD3VSeNF4f_jji08xtcamrUyUXdAYngiTlZMtGq0yRUjIUxPOZHFwtboySGpQDqqHnKt1lK7MElZ6EhdMPW-cM3MKRmUo2rW78cB29Z1W6-dvFN3K3uRuXZd_Jjn=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Villa%20Veronica%20Labuan%20Bajo&query_place_id=ChIJb7HOm85ltC0Ron6EmsY0h_w;https://www.google.com/maps/search/?api=1&query=Villa%20Veronica%20Labuan%20Bajo&query_place_id=ChIJb7HOm85ltC0Ron6EmsY0h_w;0;4.025730489;9;679;0;1;1.098612289;1;1.098612289;67.9;5.493061443;18.33333333;67.9;0.703183473;Pantai Klumpang;120;0;Red Ocean (Padat/Jenuh);-0.72651862;-0.634190746;-0.495754963;-0.222639197;-0.045981417;0.251576594;GWR (Lokal);5.202312138;29.81938949;15.02638423;80;67.48304501;84.37499999;75.9290225;34.23290713;Perlu Kajian;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Labuan Bajo;AGNES Inn;Hotel;AGNES INN, Jl. Bukit Cinta, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86757, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.468942691;119.8904869;;0;0;3;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAETGDXpQvy39h9PmeqPcY3FpeTOfNRxtfqGlfUtVSj2M2PBaXesizmm3uJH24MBBLrxFX1O81W29E-Iu5n_x-3iNPu-3m6GFhybA4QgI5ZW1VawgEMxhlbmGbYz7jarG6QH_fA1HI5pLRsU=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=AGNES%20Inn&query_place_id=ChIJ8QYWRxxltC0RBtSO0RL76vk;https://www.google.com/maps/search/?api=1&query=AGNES%20Inn&query_place_id=ChIJ8QYWRxxltC0RBtSO0RL76vk;0;3.32981514;9;664;0;0;0;0;0;66.4;0;3;66.4;0.623806191;Pantai Klumpang;126;0;Red Ocean (Padat/Jenuh);-0.932715001;-0.68343603;-0.4941806;-0.356233252;-0.250086837;0.264144688;GWR (Lokal);5.202312138;41.95129056;0;0;71.1536482;90.62499999;80.88932409;32.13682413;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Gonsa;Hotel;Wily home+843, Jln.Raymundus Rambu No.1, Batu Cermin, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.47170281;119.8927785;;0;0;1;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JXXaXvITlc9mgju5ypkkZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.80725&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Gonsa&query_place_id=ChIJB2vHHTdltC0RTC7gYOOqNCE;https://www.google.com/maps/search/?api=1&query=Gonsa&query_place_id=ChIJB2vHHTdltC0RTC7gYOOqNCE;0;3.222346608;11;707;0;0;0;0;0;58.91666667;0;1;58.91666667;0.958115004;Mawatu at Labuan Bajo;126;0;Red Ocean (Padat/Jenuh);-1.071646112;-0.383682961;-0.521910548;-0.26101061;-1.379331128;0.261753999;GWR (Lokal);6.358381503;43.82479085;0;0;55.69437614;90.62499999;73.15968806;30.07702644;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;EZE & SHA;Hostel & Other;Jln Verhouven No.168, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86763, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.468205443;119.8953138;;4.8;23;226;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_N-KpkEPs5a65jSJNR_hrphgZriFc8RjPnSo5m1k2aOHv-ku7ddOiiyBneBGLt8DhHh50_hx3xGwEAOZqqrVnHkk0U21KK4Mj13LXkKiIzNEFBPdKhJuBsYYoDXgpRTdObLwH=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=EZE%20%26%20SHA&query_place_id=ChIJ00Amv6VltC0Rj7GHbMe63D0;https://www.google.com/maps/search/?api=1&query=EZE%20%26%20SHA&query_place_id=ChIJ00Amv6VltC0Rj7GHbMe63D0;0;3.700713732;10;664;0;0;3.17805383;0.96;2.92889441;60.36363636;15.25465839;9.416666667;60.36363636;0.668885972;Mawatu at Labuan Bajo;123;0;Red Ocean (Padat/Jenuh);-0.783909579;-0.56179269;-0.50601631;-0.222792854;-0.307918872;0.250652414;GWR (Lokal);5.78034682;35.48541072;40.06025895;48;69.0690469;87.49999999;78.28452345;46.02850808;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Kosan Hilda Hatto;Hotel;Dekat Batu Cermin, Kec. Komodo, Labuan Bajo, Flores, Kabupaten Manggarai Barat, Nusa Tenggara Tim. 86554, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.476300606;119.9029306;;5;2;11;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6CI91wH7-8ufp8ZvZKqoWth1Pnm812npGpwlGNkzLqwrfw-0CGz4uEixmy9RhSCQk1NkALMT6T8YbHv616cJ7Uzlm88m9eUciJBLCTpGrELeBQ1RHfM4NBm4dbqTw07XVCKvVY-RwyxgX=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Kosan%20Hilda%20Hatto&query_place_id=ChIJ39PSBVZltC0RXiniAIpbn9Q;https://www.google.com/maps/search/?api=1&query=Kosan%20Hilda%20Hatto&query_place_id=ChIJ39PSBVZltC0RXiniAIpbn9Q;0;3.707465785;35;286;0;0;1.098612289;1;1.098612289;7.944444444;5.493061443;3.666666667;7.944444444;0.057147102;Mama Komodo Bed & Breakfast;126;0;Red Ocean (Padat/Jenuh);-0.211911911;-0.256779363;-0.528383917;-0.021540952;0.140119062;0.21839786;GWR (Lokal);20.23121387;35.3677021;15.02638423;50;97.3573757;90.62499999;93.99118784;39.25832908;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Labuan Bajo;Kos Abdul rahim;Hotel;GWF3+8JF, Batu Cermin, Ketentang, West Manggarai Regency, East Nusa Tenggara, Indonesia;West Manggarai Regency;East Nusa Tenggara;-8.476678617;119.9040392;;0;0;1;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yeaT1ab3AF3jZb7iix37Rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.45518&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Kos%20Abdul%20rahim&query_place_id=ChIJ70GPvl9ltC0RJnzQ4DBKfGM;https://www.google.com/maps/search/?api=1&query=Kos%20Abdul%20rahim&query_place_id=ChIJ70GPvl9ltC0RJnzQ4DBKfGM;0;3.787019273;33;267;0;0;0;0;0;7.852941176;0;1;7.852941176;0.078663652;Mama Komodo Bed & Breakfast;126;0;Red Ocean (Padat/Jenuh);-0.125163639;-0.217506007;-0.526951454;-0.002959456;0.194805234;0.21449371;GWR (Lokal);19.07514451;33.98084515;0;0;96.36239685;90.62499999;93.49369842;32.9367641;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
